,filename,partition,semantic_label,numeric_label
8610,08610.png,valid,colosseum,0
8611,08611.png,valid,petronas_towers,1
8612,08612.png,valid,rialto_bridge,2
8613,08613.png,valid,museu_nacional_dart_de_catalunya,3
8614,08614.png,valid,pantheon,4
8615,08615.png,valid,hofburg_imperial_palace,5
8616,08616.png,valid,berlin_cathedral,6
8617,08617.png,valid,hagia_sophia,7
8618,08618.png,valid,gaudi_casa_batllo_barcelona,8
8619,08619.png,valid,st_stephen_cathedral_vienna,9
8620,08620.png,valid,colosseum,0
8621,08621.png,valid,petronas_towers,1
8622,08622.png,valid,rialto_bridge,2
8623,08623.png,valid,museu_nacional_dart_de_catalunya,3
8624,08624.png,valid,pantheon,4
8625,08625.png,valid,hofburg_imperial_palace,5
8626,08626.png,valid,berlin_cathedral,6
8627,08627.png,valid,hagia_sophia,7
8628,08628.png,valid,gaudi_casa_batllo_barcelona,8
8629,08629.png,valid,st_stephen_cathedral_vienna,9
8630,08630.png,valid,colosseum,0
8631,08631.png,valid,petronas_towers,1
8632,08632.png,valid,rialto_bridge,2
8633,08633.png,valid,museu_nacional_dart_de_catalunya,3
8634,08634.png,valid,pantheon,4
8635,08635.png,valid,hofburg_imperial_palace,5
8636,08636.png,valid,berlin_cathedral,6
8637,08637.png,valid,hagia_sophia,7
8638,08638.png,valid,gaudi_casa_batllo_barcelona,8
8639,08639.png,valid,st_stephen_cathedral_vienna,9
8640,08640.png,valid,colosseum,0
8641,08641.png,valid,petronas_towers,1
8642,08642.png,valid,rialto_bridge,2
8643,08643.png,valid,museu_nacional_dart_de_catalunya,3
8644,08644.png,valid,pantheon,4
8645,08645.png,valid,hofburg_imperial_palace,5
8646,08646.png,valid,berlin_cathedral,6
8647,08647.png,valid,hagia_sophia,7
8648,08648.png,valid,gaudi_casa_batllo_barcelona,8
8649,08649.png,valid,st_stephen_cathedral_vienna,9
8650,08650.png,valid,colosseum,0
8651,08651.png,valid,petronas_towers,1
8652,08652.png,valid,rialto_bridge,2
8653,08653.png,valid,museu_nacional_dart_de_catalunya,3
8654,08654.png,valid,pantheon,4
8655,08655.png,valid,hofburg_imperial_palace,5
8656,08656.png,valid,berlin_cathedral,6
8657,08657.png,valid,hagia_sophia,7
8658,08658.png,valid,gaudi_casa_batllo_barcelona,8
8659,08659.png,valid,st_stephen_cathedral_vienna,9
8660,08660.png,valid,colosseum,0
8661,08661.png,valid,petronas_towers,1
8662,08662.png,valid,rialto_bridge,2
8663,08663.png,valid,museu_nacional_dart_de_catalunya,3
8664,08664.png,valid,pantheon,4
8665,08665.png,valid,hofburg_imperial_palace,5
8666,08666.png,valid,berlin_cathedral,6
8667,08667.png,valid,hagia_sophia,7
8668,08668.png,valid,gaudi_casa_batllo_barcelona,8
8669,08669.png,valid,st_stephen_cathedral_vienna,9
8670,08670.png,valid,colosseum,0
8671,08671.png,valid,petronas_towers,1
8672,08672.png,valid,rialto_bridge,2
8673,08673.png,valid,museu_nacional_dart_de_catalunya,3
8674,08674.png,valid,pantheon,4
8675,08675.png,valid,hofburg_imperial_palace,5
8676,08676.png,valid,berlin_cathedral,6
8677,08677.png,valid,hagia_sophia,7
8678,08678.png,valid,gaudi_casa_batllo_barcelona,8
8679,08679.png,valid,st_stephen_cathedral_vienna,9
8680,08680.png,valid,colosseum,0
8681,08681.png,valid,petronas_towers,1
8682,08682.png,valid,rialto_bridge,2
8683,08683.png,valid,museu_nacional_dart_de_catalunya,3
8684,08684.png,valid,pantheon,4
8685,08685.png,valid,hofburg_imperial_palace,5
8686,08686.png,valid,berlin_cathedral,6
8687,08687.png,valid,hagia_sophia,7
8688,08688.png,valid,gaudi_casa_batllo_barcelona,8
8689,08689.png,valid,st_stephen_cathedral_vienna,9
8690,08690.png,valid,colosseum,0
8691,08691.png,valid,petronas_towers,1
8692,08692.png,valid,rialto_bridge,2
8693,08693.png,valid,museu_nacional_dart_de_catalunya,3
8694,08694.png,valid,pantheon,4
8695,08695.png,valid,hofburg_imperial_palace,5
8696,08696.png,valid,berlin_cathedral,6
8697,08697.png,valid,hagia_sophia,7
8698,08698.png,valid,gaudi_casa_batllo_barcelona,8
8699,08699.png,valid,st_stephen_cathedral_vienna,9
8700,08700.png,valid,colosseum,0
8701,08701.png,valid,petronas_towers,1
8702,08702.png,valid,rialto_bridge,2
8703,08703.png,valid,museu_nacional_dart_de_catalunya,3
8704,08704.png,valid,pantheon,4
8705,08705.png,valid,hofburg_imperial_palace,5
8706,08706.png,valid,berlin_cathedral,6
8707,08707.png,valid,hagia_sophia,7
8708,08708.png,valid,gaudi_casa_batllo_barcelona,8
8709,08709.png,valid,st_stephen_cathedral_vienna,9
8710,08710.png,valid,colosseum,0
8711,08711.png,valid,petronas_towers,1
8712,08712.png,valid,rialto_bridge,2
8713,08713.png,valid,museu_nacional_dart_de_catalunya,3
8714,08714.png,valid,pantheon,4
8715,08715.png,valid,hofburg_imperial_palace,5
8716,08716.png,valid,berlin_cathedral,6
8717,08717.png,valid,hagia_sophia,7
8718,08718.png,valid,gaudi_casa_batllo_barcelona,8
8719,08719.png,valid,st_stephen_cathedral_vienna,9
8720,08720.png,valid,colosseum,0
8721,08721.png,valid,petronas_towers,1
8722,08722.png,valid,rialto_bridge,2
8723,08723.png,valid,museu_nacional_dart_de_catalunya,3
8724,08724.png,valid,pantheon,4
8725,08725.png,valid,hofburg_imperial_palace,5
8726,08726.png,valid,berlin_cathedral,6
8727,08727.png,valid,hagia_sophia,7
8728,08728.png,valid,gaudi_casa_batllo_barcelona,8
8729,08729.png,valid,st_stephen_cathedral_vienna,9
8730,08730.png,valid,colosseum,0
8731,08731.png,valid,petronas_towers,1
8732,08732.png,valid,rialto_bridge,2
8733,08733.png,valid,museu_nacional_dart_de_catalunya,3
8734,08734.png,valid,pantheon,4
8735,08735.png,valid,hofburg_imperial_palace,5
8736,08736.png,valid,berlin_cathedral,6
8737,08737.png,valid,hagia_sophia,7
8738,08738.png,valid,gaudi_casa_batllo_barcelona,8
8739,08739.png,valid,st_stephen_cathedral_vienna,9
8740,08740.png,valid,colosseum,0
8741,08741.png,valid,petronas_towers,1
8742,08742.png,valid,rialto_bridge,2
8743,08743.png,valid,museu_nacional_dart_de_catalunya,3
8744,08744.png,valid,pantheon,4
8745,08745.png,valid,hofburg_imperial_palace,5
8746,08746.png,valid,berlin_cathedral,6
8747,08747.png,valid,hagia_sophia,7
8748,08748.png,valid,gaudi_casa_batllo_barcelona,8
8749,08749.png,valid,st_stephen_cathedral_vienna,9
8750,08750.png,valid,colosseum,0
8751,08751.png,valid,petronas_towers,1
8752,08752.png,valid,rialto_bridge,2
8753,08753.png,valid,museu_nacional_dart_de_catalunya,3
8754,08754.png,valid,pantheon,4
8755,08755.png,valid,hofburg_imperial_palace,5
8756,08756.png,valid,berlin_cathedral,6
8757,08757.png,valid,hagia_sophia,7
8758,08758.png,valid,gaudi_casa_batllo_barcelona,8
8759,08759.png,valid,st_stephen_cathedral_vienna,9
8760,08760.png,valid,colosseum,0
8761,08761.png,valid,petronas_towers,1
8762,08762.png,valid,rialto_bridge,2
8763,08763.png,valid,museu_nacional_dart_de_catalunya,3
8764,08764.png,valid,pantheon,4
8765,08765.png,valid,hofburg_imperial_palace,5
8766,08766.png,valid,berlin_cathedral,6
8767,08767.png,valid,hagia_sophia,7
8768,08768.png,valid,gaudi_casa_batllo_barcelona,8
8769,08769.png,valid,st_stephen_cathedral_vienna,9
8770,08770.png,valid,colosseum,0
8771,08771.png,valid,petronas_towers,1
8772,08772.png,valid,rialto_bridge,2
8773,08773.png,valid,museu_nacional_dart_de_catalunya,3
8774,08774.png,valid,pantheon,4
8775,08775.png,valid,hofburg_imperial_palace,5
8776,08776.png,valid,berlin_cathedral,6
8777,08777.png,valid,hagia_sophia,7
8778,08778.png,valid,gaudi_casa_batllo_barcelona,8
8779,08779.png,valid,st_stephen_cathedral_vienna,9
8780,08780.png,valid,colosseum,0
8781,08781.png,valid,petronas_towers,1
8782,08782.png,valid,rialto_bridge,2
8783,08783.png,valid,museu_nacional_dart_de_catalunya,3
8784,08784.png,valid,pantheon,4
8785,08785.png,valid,hofburg_imperial_palace,5
8786,08786.png,valid,berlin_cathedral,6
8787,08787.png,valid,hagia_sophia,7
8788,08788.png,valid,gaudi_casa_batllo_barcelona,8
8789,08789.png,valid,st_stephen_cathedral_vienna,9
8790,08790.png,valid,colosseum,0
8791,08791.png,valid,petronas_towers,1
8792,08792.png,valid,rialto_bridge,2
8793,08793.png,valid,museu_nacional_dart_de_catalunya,3
8794,08794.png,valid,pantheon,4
8795,08795.png,valid,hofburg_imperial_palace,5
8796,08796.png,valid,berlin_cathedral,6
8797,08797.png,valid,hagia_sophia,7
8798,08798.png,valid,gaudi_casa_batllo_barcelona,8
8799,08799.png,valid,st_stephen_cathedral_vienna,9
8800,08800.png,valid,colosseum,0
8801,08801.png,valid,petronas_towers,1
8802,08802.png,valid,rialto_bridge,2
8803,08803.png,valid,museu_nacional_dart_de_catalunya,3
8804,08804.png,valid,pantheon,4
8805,08805.png,valid,hofburg_imperial_palace,5
8806,08806.png,valid,berlin_cathedral,6
8807,08807.png,valid,hagia_sophia,7
8808,08808.png,valid,gaudi_casa_batllo_barcelona,8
8809,08809.png,valid,st_stephen_cathedral_vienna,9
8810,08810.png,valid,colosseum,0
8811,08811.png,valid,petronas_towers,1
8812,08812.png,valid,rialto_bridge,2
8813,08813.png,valid,museu_nacional_dart_de_catalunya,3
8814,08814.png,valid,pantheon,4
8815,08815.png,valid,hofburg_imperial_palace,5
8816,08816.png,valid,berlin_cathedral,6
8817,08817.png,valid,hagia_sophia,7
8818,08818.png,valid,gaudi_casa_batllo_barcelona,8
8819,08819.png,valid,st_stephen_cathedral_vienna,9
8820,08820.png,valid,colosseum,0
8821,08821.png,valid,petronas_towers,1
8822,08822.png,valid,rialto_bridge,2
8823,08823.png,valid,museu_nacional_dart_de_catalunya,3
8824,08824.png,valid,pantheon,4
8825,08825.png,valid,hofburg_imperial_palace,5
8826,08826.png,valid,berlin_cathedral,6
8827,08827.png,valid,hagia_sophia,7
8828,08828.png,valid,gaudi_casa_batllo_barcelona,8
8829,08829.png,valid,st_stephen_cathedral_vienna,9
8830,08830.png,valid,colosseum,0
8831,08831.png,valid,petronas_towers,1
8832,08832.png,valid,rialto_bridge,2
8833,08833.png,valid,museu_nacional_dart_de_catalunya,3
8834,08834.png,valid,pantheon,4
8835,08835.png,valid,hofburg_imperial_palace,5
8836,08836.png,valid,berlin_cathedral,6
8837,08837.png,valid,hagia_sophia,7
8838,08838.png,valid,gaudi_casa_batllo_barcelona,8
8839,08839.png,valid,st_stephen_cathedral_vienna,9
8840,08840.png,valid,colosseum,0
8841,08841.png,valid,petronas_towers,1
8842,08842.png,valid,rialto_bridge,2
8843,08843.png,valid,museu_nacional_dart_de_catalunya,3
8844,08844.png,valid,pantheon,4
8845,08845.png,valid,hofburg_imperial_palace,5
8846,08846.png,valid,berlin_cathedral,6
8847,08847.png,valid,hagia_sophia,7
8848,08848.png,valid,gaudi_casa_batllo_barcelona,8
8849,08849.png,valid,st_stephen_cathedral_vienna,9
8850,08850.png,valid,colosseum,0
8851,08851.png,valid,petronas_towers,1
8852,08852.png,valid,rialto_bridge,2
8853,08853.png,valid,museu_nacional_dart_de_catalunya,3
8854,08854.png,valid,pantheon,4
8855,08855.png,valid,hofburg_imperial_palace,5
8856,08856.png,valid,berlin_cathedral,6
8857,08857.png,valid,hagia_sophia,7
8858,08858.png,valid,gaudi_casa_batllo_barcelona,8
8859,08859.png,valid,st_stephen_cathedral_vienna,9
8860,08860.png,valid,colosseum,0
8861,08861.png,valid,petronas_towers,1
8862,08862.png,valid,rialto_bridge,2
8863,08863.png,valid,museu_nacional_dart_de_catalunya,3
8864,08864.png,valid,pantheon,4
8865,08865.png,valid,hofburg_imperial_palace,5
8866,08866.png,valid,berlin_cathedral,6
8867,08867.png,valid,hagia_sophia,7
8868,08868.png,valid,gaudi_casa_batllo_barcelona,8
8869,08869.png,valid,st_stephen_cathedral_vienna,9
8870,08870.png,valid,colosseum,0
8871,08871.png,valid,petronas_towers,1
8872,08872.png,valid,rialto_bridge,2
8873,08873.png,valid,museu_nacional_dart_de_catalunya,3
8874,08874.png,valid,pantheon,4
8875,08875.png,valid,hofburg_imperial_palace,5
8876,08876.png,valid,berlin_cathedral,6
8877,08877.png,valid,hagia_sophia,7
8878,08878.png,valid,gaudi_casa_batllo_barcelona,8
8879,08879.png,valid,st_stephen_cathedral_vienna,9
8880,08880.png,valid,colosseum,0
8881,08881.png,valid,petronas_towers,1
8882,08882.png,valid,rialto_bridge,2
8883,08883.png,valid,museu_nacional_dart_de_catalunya,3
8884,08884.png,valid,pantheon,4
8885,08885.png,valid,hofburg_imperial_palace,5
8886,08886.png,valid,berlin_cathedral,6
8887,08887.png,valid,hagia_sophia,7
8888,08888.png,valid,gaudi_casa_batllo_barcelona,8
8889,08889.png,valid,st_stephen_cathedral_vienna,9
8890,08890.png,valid,colosseum,0
8891,08891.png,valid,petronas_towers,1
8892,08892.png,valid,rialto_bridge,2
8893,08893.png,valid,museu_nacional_dart_de_catalunya,3
8894,08894.png,valid,pantheon,4
8895,08895.png,valid,hofburg_imperial_palace,5
8896,08896.png,valid,berlin_cathedral,6
8897,08897.png,valid,hagia_sophia,7
8898,08898.png,valid,gaudi_casa_batllo_barcelona,8
8899,08899.png,valid,st_stephen_cathedral_vienna,9
8900,08900.png,valid,colosseum,0
8901,08901.png,valid,petronas_towers,1
8902,08902.png,valid,rialto_bridge,2
8903,08903.png,valid,museu_nacional_dart_de_catalunya,3
8904,08904.png,valid,pantheon,4
8905,08905.png,valid,hofburg_imperial_palace,5
8906,08906.png,valid,berlin_cathedral,6
8907,08907.png,valid,hagia_sophia,7
8908,08908.png,valid,gaudi_casa_batllo_barcelona,8
8909,08909.png,valid,st_stephen_cathedral_vienna,9
8910,08910.png,valid,colosseum,0
8911,08911.png,valid,petronas_towers,1
8912,08912.png,valid,rialto_bridge,2
8913,08913.png,valid,museu_nacional_dart_de_catalunya,3
8914,08914.png,valid,pantheon,4
8915,08915.png,valid,hofburg_imperial_palace,5
8916,08916.png,valid,berlin_cathedral,6
8917,08917.png,valid,hagia_sophia,7
8918,08918.png,valid,gaudi_casa_batllo_barcelona,8
8919,08919.png,valid,st_stephen_cathedral_vienna,9
8920,08920.png,valid,colosseum,0
8921,08921.png,valid,petronas_towers,1
8922,08922.png,valid,rialto_bridge,2
8923,08923.png,valid,museu_nacional_dart_de_catalunya,3
8924,08924.png,valid,pantheon,4
8925,08925.png,valid,hofburg_imperial_palace,5
8926,08926.png,valid,berlin_cathedral,6
8927,08927.png,valid,hagia_sophia,7
8928,08928.png,valid,gaudi_casa_batllo_barcelona,8
8929,08929.png,valid,st_stephen_cathedral_vienna,9
8930,08930.png,valid,colosseum,0
8931,08931.png,valid,petronas_towers,1
8932,08932.png,valid,rialto_bridge,2
8933,08933.png,valid,museu_nacional_dart_de_catalunya,3
8934,08934.png,valid,pantheon,4
8935,08935.png,valid,hofburg_imperial_palace,5
8936,08936.png,valid,berlin_cathedral,6
8937,08937.png,valid,hagia_sophia,7
8938,08938.png,valid,gaudi_casa_batllo_barcelona,8
8939,08939.png,valid,st_stephen_cathedral_vienna,9
8940,08940.png,valid,colosseum,0
8941,08941.png,valid,petronas_towers,1
8942,08942.png,valid,rialto_bridge,2
8943,08943.png,valid,museu_nacional_dart_de_catalunya,3
8944,08944.png,valid,pantheon,4
8945,08945.png,valid,hofburg_imperial_palace,5
8946,08946.png,valid,berlin_cathedral,6
8947,08947.png,valid,hagia_sophia,7
8948,08948.png,valid,gaudi_casa_batllo_barcelona,8
8949,08949.png,valid,st_stephen_cathedral_vienna,9
8950,08950.png,valid,colosseum,0
8951,08951.png,valid,petronas_towers,1
8952,08952.png,valid,rialto_bridge,2
8953,08953.png,valid,museu_nacional_dart_de_catalunya,3
8954,08954.png,valid,pantheon,4
8955,08955.png,valid,hofburg_imperial_palace,5
8956,08956.png,valid,berlin_cathedral,6
8957,08957.png,valid,hagia_sophia,7
8958,08958.png,valid,gaudi_casa_batllo_barcelona,8
8959,08959.png,valid,st_stephen_cathedral_vienna,9
8960,08960.png,valid,colosseum,0
8961,08961.png,valid,petronas_towers,1
8962,08962.png,valid,rialto_bridge,2
8963,08963.png,valid,museu_nacional_dart_de_catalunya,3
8964,08964.png,valid,pantheon,4
8965,08965.png,valid,hofburg_imperial_palace,5
8966,08966.png,valid,berlin_cathedral,6
8967,08967.png,valid,hagia_sophia,7
8968,08968.png,valid,gaudi_casa_batllo_barcelona,8
8969,08969.png,valid,st_stephen_cathedral_vienna,9
8970,08970.png,valid,colosseum,0
8971,08971.png,valid,petronas_towers,1
8972,08972.png,valid,rialto_bridge,2
8973,08973.png,valid,museu_nacional_dart_de_catalunya,3
8974,08974.png,valid,pantheon,4
8975,08975.png,valid,hofburg_imperial_palace,5
8976,08976.png,valid,berlin_cathedral,6
8977,08977.png,valid,hagia_sophia,7
8978,08978.png,valid,gaudi_casa_batllo_barcelona,8
8979,08979.png,valid,st_stephen_cathedral_vienna,9
8980,08980.png,valid,colosseum,0
8981,08981.png,valid,petronas_towers,1
8982,08982.png,valid,rialto_bridge,2
8983,08983.png,valid,museu_nacional_dart_de_catalunya,3
8984,08984.png,valid,pantheon,4
8985,08985.png,valid,hofburg_imperial_palace,5
8986,08986.png,valid,berlin_cathedral,6
8987,08987.png,valid,hagia_sophia,7
8988,08988.png,valid,gaudi_casa_batllo_barcelona,8
8989,08989.png,valid,st_stephen_cathedral_vienna,9
8990,08990.png,valid,colosseum,0
8991,08991.png,valid,petronas_towers,1
8992,08992.png,valid,rialto_bridge,2
8993,08993.png,valid,museu_nacional_dart_de_catalunya,3
8994,08994.png,valid,pantheon,4
8995,08995.png,valid,hofburg_imperial_palace,5
8996,08996.png,valid,berlin_cathedral,6
8997,08997.png,valid,hagia_sophia,7
8998,08998.png,valid,gaudi_casa_batllo_barcelona,8
8999,08999.png,valid,st_stephen_cathedral_vienna,9
9000,09000.png,valid,colosseum,0
9001,09001.png,valid,petronas_towers,1
9002,09002.png,valid,rialto_bridge,2
9003,09003.png,valid,museu_nacional_dart_de_catalunya,3
9004,09004.png,valid,pantheon,4
9005,09005.png,valid,hofburg_imperial_palace,5
9006,09006.png,valid,berlin_cathedral,6
9007,09007.png,valid,hagia_sophia,7
9008,09008.png,valid,gaudi_casa_batllo_barcelona,8
9009,09009.png,valid,st_stephen_cathedral_vienna,9
9010,09010.png,valid,colosseum,0
9011,09011.png,valid,petronas_towers,1
9012,09012.png,valid,rialto_bridge,2
9013,09013.png,valid,museu_nacional_dart_de_catalunya,3
9014,09014.png,valid,pantheon,4
9015,09015.png,valid,hofburg_imperial_palace,5
9016,09016.png,valid,berlin_cathedral,6
9017,09017.png,valid,hagia_sophia,7
9018,09018.png,valid,gaudi_casa_batllo_barcelona,8
9019,09019.png,valid,st_stephen_cathedral_vienna,9
9020,09020.png,valid,colosseum,0
9021,09021.png,valid,petronas_towers,1
9022,09022.png,valid,rialto_bridge,2
9023,09023.png,valid,museu_nacional_dart_de_catalunya,3
9024,09024.png,valid,pantheon,4
9025,09025.png,valid,hofburg_imperial_palace,5
9026,09026.png,valid,berlin_cathedral,6
9027,09027.png,valid,hagia_sophia,7
9028,09028.png,valid,gaudi_casa_batllo_barcelona,8
9029,09029.png,valid,st_stephen_cathedral_vienna,9
9030,09030.png,valid,colosseum,0
9031,09031.png,valid,petronas_towers,1
9032,09032.png,valid,rialto_bridge,2
9033,09033.png,valid,museu_nacional_dart_de_catalunya,3
9034,09034.png,valid,pantheon,4
9035,09035.png,valid,hofburg_imperial_palace,5
9036,09036.png,valid,berlin_cathedral,6
9037,09037.png,valid,hagia_sophia,7
9038,09038.png,valid,gaudi_casa_batllo_barcelona,8
9039,09039.png,valid,st_stephen_cathedral_vienna,9
9040,09040.png,valid,colosseum,0
9041,09041.png,valid,petronas_towers,1
9042,09042.png,valid,rialto_bridge,2
9043,09043.png,valid,museu_nacional_dart_de_catalunya,3
9044,09044.png,valid,pantheon,4
9045,09045.png,valid,hofburg_imperial_palace,5
9046,09046.png,valid,berlin_cathedral,6
9047,09047.png,valid,hagia_sophia,7
9048,09048.png,valid,gaudi_casa_batllo_barcelona,8
9049,09049.png,valid,st_stephen_cathedral_vienna,9
9050,09050.png,valid,colosseum,0
9051,09051.png,valid,petronas_towers,1
9052,09052.png,valid,rialto_bridge,2
9053,09053.png,valid,museu_nacional_dart_de_catalunya,3
9054,09054.png,valid,pantheon,4
9055,09055.png,valid,hofburg_imperial_palace,5
9056,09056.png,valid,berlin_cathedral,6
9057,09057.png,valid,hagia_sophia,7
9058,09058.png,valid,gaudi_casa_batllo_barcelona,8
9059,09059.png,valid,st_stephen_cathedral_vienna,9
9060,09060.png,valid,colosseum,0
9061,09061.png,valid,petronas_towers,1
9062,09062.png,valid,rialto_bridge,2
9063,09063.png,valid,museu_nacional_dart_de_catalunya,3
9064,09064.png,valid,pantheon,4
9065,09065.png,valid,hofburg_imperial_palace,5
9066,09066.png,valid,berlin_cathedral,6
9067,09067.png,valid,hagia_sophia,7
9068,09068.png,valid,gaudi_casa_batllo_barcelona,8
9069,09069.png,valid,st_stephen_cathedral_vienna,9
9070,09070.png,valid,colosseum,0
9071,09071.png,valid,petronas_towers,1
9072,09072.png,valid,rialto_bridge,2
9073,09073.png,valid,museu_nacional_dart_de_catalunya,3
9074,09074.png,valid,pantheon,4
9075,09075.png,valid,hofburg_imperial_palace,5
9076,09076.png,valid,berlin_cathedral,6
9077,09077.png,valid,hagia_sophia,7
9078,09078.png,valid,gaudi_casa_batllo_barcelona,8
9079,09079.png,valid,st_stephen_cathedral_vienna,9
9080,09080.png,valid,colosseum,0
9081,09081.png,valid,petronas_towers,1
9082,09082.png,valid,rialto_bridge,2
9083,09083.png,valid,museu_nacional_dart_de_catalunya,3
9084,09084.png,valid,pantheon,4
9085,09085.png,valid,hofburg_imperial_palace,5
9086,09086.png,valid,berlin_cathedral,6
9087,09087.png,valid,hagia_sophia,7
9088,09088.png,valid,gaudi_casa_batllo_barcelona,8
9089,09089.png,valid,st_stephen_cathedral_vienna,9
9090,09090.png,valid,colosseum,0
9091,09091.png,valid,petronas_towers,1
9092,09092.png,valid,rialto_bridge,2
9093,09093.png,valid,museu_nacional_dart_de_catalunya,3
9094,09094.png,valid,pantheon,4
9095,09095.png,valid,hofburg_imperial_palace,5
9096,09096.png,valid,berlin_cathedral,6
9097,09097.png,valid,hagia_sophia,7
9098,09098.png,valid,gaudi_casa_batllo_barcelona,8
9099,09099.png,valid,st_stephen_cathedral_vienna,9
9100,09100.png,valid,colosseum,0
9101,09101.png,valid,petronas_towers,1
9102,09102.png,valid,rialto_bridge,2
9103,09103.png,valid,museu_nacional_dart_de_catalunya,3
9104,09104.png,valid,pantheon,4
9105,09105.png,valid,hofburg_imperial_palace,5
9106,09106.png,valid,berlin_cathedral,6
9107,09107.png,valid,hagia_sophia,7
9108,09108.png,valid,gaudi_casa_batllo_barcelona,8
9109,09109.png,valid,st_stephen_cathedral_vienna,9
9110,09110.png,valid,colosseum,0
9111,09111.png,valid,petronas_towers,1
9112,09112.png,valid,rialto_bridge,2
9113,09113.png,valid,museu_nacional_dart_de_catalunya,3
9114,09114.png,valid,pantheon,4
9115,09115.png,valid,hofburg_imperial_palace,5
9116,09116.png,valid,berlin_cathedral,6
9117,09117.png,valid,hagia_sophia,7
9118,09118.png,valid,gaudi_casa_batllo_barcelona,8
9119,09119.png,valid,st_stephen_cathedral_vienna,9
9120,09120.png,valid,colosseum,0
9121,09121.png,valid,petronas_towers,1
9122,09122.png,valid,rialto_bridge,2
9123,09123.png,valid,museu_nacional_dart_de_catalunya,3
9124,09124.png,valid,pantheon,4
9125,09125.png,valid,hofburg_imperial_palace,5
9126,09126.png,valid,berlin_cathedral,6
9127,09127.png,valid,hagia_sophia,7
9128,09128.png,valid,gaudi_casa_batllo_barcelona,8
9129,09129.png,valid,st_stephen_cathedral_vienna,9
9130,09130.png,valid,colosseum,0
9131,09131.png,valid,petronas_towers,1
9132,09132.png,valid,rialto_bridge,2
9133,09133.png,valid,museu_nacional_dart_de_catalunya,3
9134,09134.png,valid,pantheon,4
9135,09135.png,valid,hofburg_imperial_palace,5
9136,09136.png,valid,berlin_cathedral,6
9137,09137.png,valid,hagia_sophia,7
9138,09138.png,valid,gaudi_casa_batllo_barcelona,8
9139,09139.png,valid,st_stephen_cathedral_vienna,9
9140,09140.png,valid,colosseum,0
9141,09141.png,valid,petronas_towers,1
9142,09142.png,valid,rialto_bridge,2
9143,09143.png,valid,museu_nacional_dart_de_catalunya,3
9144,09144.png,valid,pantheon,4
9145,09145.png,valid,hofburg_imperial_palace,5
9146,09146.png,valid,berlin_cathedral,6
9147,09147.png,valid,hagia_sophia,7
9148,09148.png,valid,gaudi_casa_batllo_barcelona,8
9149,09149.png,valid,st_stephen_cathedral_vienna,9
9150,09150.png,valid,colosseum,0
9151,09151.png,valid,petronas_towers,1
9152,09152.png,valid,rialto_bridge,2
9153,09153.png,valid,museu_nacional_dart_de_catalunya,3
9154,09154.png,valid,pantheon,4
9155,09155.png,valid,hofburg_imperial_palace,5
9156,09156.png,valid,berlin_cathedral,6
9157,09157.png,valid,hagia_sophia,7
9158,09158.png,valid,gaudi_casa_batllo_barcelona,8
9159,09159.png,valid,st_stephen_cathedral_vienna,9
9160,09160.png,valid,colosseum,0
9161,09161.png,valid,petronas_towers,1
9162,09162.png,valid,rialto_bridge,2
9163,09163.png,valid,museu_nacional_dart_de_catalunya,3
9164,09164.png,valid,pantheon,4
9165,09165.png,valid,hofburg_imperial_palace,5
9166,09166.png,valid,berlin_cathedral,6
9167,09167.png,valid,hagia_sophia,7
9168,09168.png,valid,gaudi_casa_batllo_barcelona,8
9169,09169.png,valid,st_stephen_cathedral_vienna,9
9170,09170.png,valid,colosseum,0
9171,09171.png,valid,petronas_towers,1
9172,09172.png,valid,rialto_bridge,2
9173,09173.png,valid,museu_nacional_dart_de_catalunya,3
9174,09174.png,valid,pantheon,4
9175,09175.png,valid,hofburg_imperial_palace,5
9176,09176.png,valid,berlin_cathedral,6
9177,09177.png,valid,hagia_sophia,7
9178,09178.png,valid,gaudi_casa_batllo_barcelona,8
9179,09179.png,valid,st_stephen_cathedral_vienna,9
9180,09180.png,valid,colosseum,0
9181,09181.png,valid,petronas_towers,1
9182,09182.png,valid,rialto_bridge,2
9183,09183.png,valid,museu_nacional_dart_de_catalunya,3
9184,09184.png,valid,pantheon,4
9185,09185.png,valid,hofburg_imperial_palace,5
9186,09186.png,valid,berlin_cathedral,6
9187,09187.png,valid,hagia_sophia,7
9188,09188.png,valid,gaudi_casa_batllo_barcelona,8
9189,09189.png,valid,st_stephen_cathedral_vienna,9
9190,09190.png,valid,colosseum,0
9191,09191.png,valid,petronas_towers,1
9192,09192.png,valid,rialto_bridge,2
9193,09193.png,valid,museu_nacional_dart_de_catalunya,3
9194,09194.png,valid,pantheon,4
9195,09195.png,valid,hofburg_imperial_palace,5
9196,09196.png,valid,berlin_cathedral,6
9197,09197.png,valid,hagia_sophia,7
9198,09198.png,valid,gaudi_casa_batllo_barcelona,8
9199,09199.png,valid,st_stephen_cathedral_vienna,9
9200,09200.png,valid,colosseum,0
9201,09201.png,valid,petronas_towers,1
9202,09202.png,valid,rialto_bridge,2
9203,09203.png,valid,museu_nacional_dart_de_catalunya,3
9204,09204.png,valid,pantheon,4
9205,09205.png,valid,hofburg_imperial_palace,5
9206,09206.png,valid,berlin_cathedral,6
9207,09207.png,valid,hagia_sophia,7
9208,09208.png,valid,gaudi_casa_batllo_barcelona,8
9209,09209.png,valid,st_stephen_cathedral_vienna,9
